text,label,timestamp
I'm feeling a bit overwhelmed with responsibilities. I'm trying to maintain a routine to stay grounded. Need to prioritize better.,0,2025-04-04 12:32:08
I'm worried about my upcoming exam. I'm practicing self-care when I can. I'm studying hard but still feel nervous.,0,2024-11-07 12:31:02
Work has been stressful this week. I know this is temporary and will pass. I need to find better coping mechanisms.,0,2025-03-19 16:33:16
I've been planning how to kill myself. I don't see any future for myself. I don't see any other way out.,1,2024-12-01 00:25:01
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-06-08 23:20:24
I've been feeling unmotivated lately. I've been exercising more to help with my mood. Looking for ways to get my energy back.,0,2025-02-09 08:01:47
I'm feeling a bit overwhelmed with responsibilities. My friends have been supportive. Need to prioritize better.,0,2025-04-20 05:16:22
I've been feeling a bit down lately. I'm learning to set better boundaries. But I'm trying to stay positive.,0,2024-11-21 07:15:48
"There’s a heaviness I can’t explain. I hope it gets better, but I’m not sure.",0,2025-01-27 05:07:39
I've been planning how to kill myself. I've tried medication but nothing helps. I don't see any other way out.,1,2024-12-30 08:28:31
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2024-08-24 23:09:04
I keep overthinking everything. But I’m still trying to keep it together. It’s exhausting.,1,2025-05-30 10:50:43
I'm feeling a bit overwhelmed with responsibilities. I'm trying to maintain a routine to stay grounded. Need to prioritize better.,0,2025-07-25 12:04:40
Everything is falling apart and I can't handle it anymore. My depression has never been this bad before. I just want to disappear.,1,2025-04-05 06:53:04
There’s a heaviness I can’t explain. It’s hard to focus on anything.,1,2025-02-26 20:12:12
I've been thinking about ending it all. I'm exhausted from pretending to be okay. No one would miss me anyway.,1,2025-02-23 02:48:07
I've been planning how to kill myself. No one understands what I'm going through. I don't see any other way out.,1,2025-07-06 11:38:58
"Some days I feel like giving up, other days I feel hopeful. I’m doing what I can, even if it’s not much.",0,2024-09-12 14:07:22
I feel completely hopeless. I'm completely alone in this world. I just want the pain to stop.,1,2025-04-24 06:54:10
I had trouble sleeping last night. I've been journaling to process my feelings. Going to try meditation tonight.,0,2024-09-02 00:24:17
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2025-06-22 00:09:40
I’ve been isolating myself lately. I feel like I’m stuck in a loop. It’s just easier.,1,2025-04-20 22:54:48
"I hate myself so much. I can't sleep, I can't eat, I can't function. I don't deserve to live.",1,2025-06-12 01:43:06
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2025-03-27 11:34:38
I’ve been isolating myself lately. But I’m still trying to keep it together. It’s just easier.,0,2025-06-15 05:00:20
I hate myself so much. The darkness is consuming me completely. I don't deserve to live.,1,2024-12-15 20:18:03
Work has been stressful this week. I'm learning to set better boundaries. I need to find better coping mechanisms.,0,2024-10-13 08:55:32
I hate myself so much. I've never felt this empty and hollow before. I don't deserve to live.,1,2024-09-18 00:37:44
"I feel like I’m on autopilot. I’m doing what I can, even if it’s not much.",1,2025-05-26 17:43:05
I hate myself so much. I'm completely alone in this world. I don't deserve to live.,1,2025-02-27 17:37:22
I'm feeling a bit overwhelmed with responsibilities. My friends have been supportive. Need to prioritize better.,0,2024-12-25 17:26:29
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-03-14 21:14:59
"I've written my goodbye note. I can't sleep, I can't eat, I can't function. I'm just waiting for the right moment.",1,2024-10-05 12:28:57
The voices won't stop telling me to hurt myself. I've tried medication but nothing helps. I'm afraid I might listen to them.,1,2024-12-29 04:35:42
"Some days I feel like giving up, other days I feel hopeful. Maybe I just need some rest.",1,2025-07-13 12:04:34
"Sometimes things feel okay, sometimes they don’t. I haven’t talked to anyone about it yet.",1,2025-07-30 22:17:00
Sometimes I feel like no one understands me. I'm focusing on small victories each day. But I know that's not really true.,0,2025-01-20 09:25:30
I've been cutting myself again. I've never felt this empty and hollow before. The physical pain distracts from the emotional torture.,1,2025-05-20 18:59:59
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I'm completely alone in this world.,1,2024-12-03 02:28:52
I'm a burden to everyone around me. My family would be better off without me. They'd be better off without me.,1,2025-02-19 02:43:12
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",0,2024-11-10 11:01:43
I had an anxiety attack yesterday. I'm learning to set better boundaries. Breathing exercises helped me through it.,0,2024-10-31 09:47:50
I've been feeling a bit down lately. I'm focusing on small victories each day. But I'm trying to stay positive.,0,2025-04-10 15:38:54
"Sometimes things feel okay, sometimes they don’t. I feel like I’m stuck in a loop.",0,2025-01-07 17:06:04
I hate myself so much. I've never felt this empty and hollow before. I don't deserve to live.,1,2025-01-22 06:40:11
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been stockpiling pills just in case.,1,2025-02-28 06:47:47
Lately I’ve been feeling lost. But I’m still trying to keep it together. I'm not sure what to make of it.,1,2025-03-08 01:40:27
I’ve been isolating myself lately. I’m not sure if I need help or not. It’s just easier.,0,2025-05-03 23:41:13
Work has been stressful this week. I've been reading self-help books that give me perspective. I need to find better coping mechanisms.,0,2025-03-21 19:46:54
I had trouble sleeping last night. I've been journaling to process my feelings. Going to try meditation tonight.,0,2025-04-29 20:18:03
Sometimes I feel like no one understands me. I'm trying to be kinder to myself during this time. But I know that's not really true.,0,2025-03-09 17:03:31
Lately I’ve been feeling lost. I’m not sure if I need help or not. I'm not sure what to make of it.,1,2025-01-09 17:53:08
I’ve been isolating myself lately. Maybe I just need some rest. It’s just easier.,0,2025-04-01 01:41:23
My mood has been up and down. I'm focusing on small victories each day. I'm trying to identify my triggers.,0,2024-08-26 00:48:10
Sometimes I feel like no one understands me. I'm trying new hobbies to distract myself positively. But I know that's not really true.,0,2025-02-10 20:31:17
I hate myself so much. No one understands what I'm going through. I don't deserve to live.,1,2025-02-25 16:17:08
I had an anxiety attack yesterday. I'm focusing on small victories each day. Breathing exercises helped me through it.,0,2025-01-05 10:39:33
I don’t know if this is normal or not. I feel like I’m stuck in a loop.,0,2024-09-24 21:01:24
I'm worried about my upcoming exam. I'm working on challenging negative thoughts. I'm studying hard but still feel nervous.,0,2025-05-05 02:16:08
My mood has been up and down. My friends have been supportive. I'm trying to identify my triggers.,0,2024-10-28 06:29:26
I feel like I’m on autopilot. I’m not sure if I need help or not.,1,2025-02-28 09:38:38
Sometimes I feel like no one understands me. I've been more open with my family about my feelings. But I know that's not really true.,0,2025-03-23 01:32:04
I had trouble sleeping last night. I'm trying to maintain a routine to stay grounded. Going to try meditation tonight.,0,2024-09-24 10:30:18
Sometimes I feel like no one understands me. I'm trying new hobbies to distract myself positively. But I know that's not really true.,0,2025-05-14 04:41:28
"Sometimes things feel okay, sometimes they don’t. Maybe I just need some rest.",1,2024-12-15 08:29:37
I've been thinking about ending it all. I've lost my job and have no purpose anymore. No one would miss me anyway.,1,2025-06-13 09:30:19
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. No one understands what I'm going through.,1,2025-03-28 08:06:42
I don’t know if this is normal or not. It’s hard to focus on anything.,1,2024-10-26 15:42:26
"Some days I feel like giving up, other days I feel hopeful. I haven’t talked to anyone about it yet.",1,2025-07-24 15:45:36
I've been feeling a bit down lately. I'm trying new hobbies to distract myself positively. But I'm trying to stay positive.,0,2024-12-19 19:25:25
My friend and I had an argument. I'm considering talking to a therapist about it. I hope we can work things out.,0,2024-12-06 17:59:56
I can’t tell if I’m just tired or something more. I wish I knew what to do.,0,2025-06-17 00:47:35
I'm feeling a bit overwhelmed with responsibilities. I know I need to improve my sleep habits. Need to prioritize better.,0,2025-05-09 00:19:40
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2025-02-19 19:22:43
I had trouble sleeping last night. I'm trying to be kinder to myself during this time. Going to try meditation tonight.,0,2025-07-30 02:49:43
"Some days I feel like giving up, other days I feel hopeful. Maybe I just need some rest.",1,2025-07-21 15:03:20
I had an anxiety attack yesterday. I know I need to improve my sleep habits. Breathing exercises helped me through it.,0,2025-04-19 15:48:20
"Lately I’ve been feeling lost. I’m doing what I can, even if it’s not much. I'm not sure what to make of it.",1,2024-09-09 14:07:05
Work has been stressful this week. I know this is temporary and will pass. I need to find better coping mechanisms.,0,2025-01-22 20:37:19
Everything is falling apart and I can't handle it anymore. I've tried medication but nothing helps. I just want to disappear.,1,2025-02-24 23:52:49
I'm feeling a bit overwhelmed with responsibilities. I know I need to improve my sleep habits. Need to prioritize better.,0,2025-01-01 22:04:54
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2024-12-04 05:47:00
I've been planning how to kill myself. I've been stockpiling pills just in case. I don't see any other way out.,1,2025-05-28 04:48:52
I'm a burden to everyone around me. I'm exhausted from pretending to be okay. They'd be better off without me.,1,2025-03-05 16:54:57
I've been planning how to kill myself. My depression has never been this bad before. I don't see any other way out.,1,2025-02-02 18:23:45
I'm worried about my upcoming exam. I've been exercising more to help with my mood. I'm studying hard but still feel nervous.,0,2025-05-24 20:16:34
I've been thinking about ending it all. I've been feeling this way for months now. No one would miss me anyway.,1,2025-07-29 00:09:27
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2024-08-08 06:26:34
I hate myself so much. The darkness is consuming me completely. I don't deserve to live.,1,2025-05-29 05:22:43
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2024-09-17 23:58:15
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,0,2024-11-16 09:47:44
I had trouble sleeping last night. I've been journaling to process my feelings. Going to try meditation tonight.,0,2024-12-18 04:49:26
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,0,2025-04-07 20:30:35
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2025-02-17 06:34:33
I'm a burden to everyone around me. My depression has never been this bad before. They'd be better off without me.,1,2024-12-06 02:21:53
Work has been stressful this week. I've been exercising more to help with my mood. I need to find better coping mechanisms.,0,2024-11-17 22:44:48
I've been feeling a bit down lately. I know I need to improve my sleep habits. But I'm trying to stay positive.,0,2024-09-16 16:29:44
I'm worried about my upcoming exam. I've been journaling to process my feelings. I'm studying hard but still feel nervous.,0,2024-11-21 17:16:48
"I don’t know if this is normal or not. I hope it gets better, but I’m not sure.",0,2025-04-01 08:54:19
I feel like I’m on autopilot. I don’t want to worry anyone.,1,2025-05-05 14:30:41
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I feel like I'm drowning and can't breathe.,1,2025-07-14 07:53:40
I’ve been isolating myself lately. I’m not sure if I need help or not. It’s just easier.,0,2025-05-08 06:38:11
I've been feeling a bit down lately. I'm learning to set better boundaries. But I'm trying to stay positive.,0,2024-10-04 20:43:12
There’s a heaviness I can’t explain. But I’m still trying to keep it together.,0,2025-01-16 23:43:08
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2025-03-10 02:49:11
I had an anxiety attack yesterday. My friends have been supportive. Breathing exercises helped me through it.,0,2025-04-20 07:23:30
I’ve been isolating myself lately. Maybe I just need some rest. It’s just easier.,1,2025-03-07 10:56:40
Everything is falling apart and I can't handle it anymore. I've never felt this empty and hollow before. I just want to disappear.,1,2024-11-14 02:16:21
Sometimes I feel like no one understands me. I've been reading self-help books that give me perspective. But I know that's not really true.,0,2025-01-07 12:01:40
I've been thinking about ending it all. No one understands what I'm going through. No one would miss me anyway.,1,2025-06-22 00:31:09
I've been planning how to kill myself. I've been feeling this way for months now. I don't see any other way out.,1,2024-10-05 05:37:35
I've been thinking about ending it all. I'm completely alone in this world. No one would miss me anyway.,1,2024-09-05 00:35:20
I had an anxiety attack yesterday. I know this is temporary and will pass. Breathing exercises helped me through it.,0,2024-11-18 15:09:04
I'm worried about my upcoming exam. I'm practicing self-care when I can. I'm studying hard but still feel nervous.,0,2024-12-01 03:28:05
"I hate myself so much. I can't sleep, I can't eat, I can't function. I don't deserve to live.",1,2025-06-29 12:58:41
I had an anxiety attack yesterday. I'm practicing self-care when I can. Breathing exercises helped me through it.,0,2024-11-16 19:22:03
I keep overthinking everything. I don’t want to worry anyone. It’s exhausting.,0,2024-08-18 04:35:26
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-07-24 22:51:25
I've been feeling a bit down lately. I've been more open with my family about my feelings. But I'm trying to stay positive.,0,2025-02-15 12:14:42
I've been feeling a bit down lately. I've been journaling to process my feelings. But I'm trying to stay positive.,0,2025-01-30 12:47:07
I've been feeling unmotivated lately. I know this is temporary and will pass. Looking for ways to get my energy back.,0,2025-07-16 22:07:31
"Everything is falling apart and I can't handle it anymore. I can't sleep, I can't eat, I can't function. I just want to disappear.",1,2024-08-25 17:02:42
"I’ve been isolating myself lately. I’m doing what I can, even if it’s not much. It’s just easier.",0,2024-08-29 06:16:16
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I'm exhausted from pretending to be okay.,1,2025-03-27 12:17:40
I've been feeling a bit down lately. I've been journaling to process my feelings. But I'm trying to stay positive.,0,2024-12-28 06:28:10
The voices won't stop telling me to hurt myself. I'm completely alone in this world. I'm afraid I might listen to them.,1,2025-01-25 15:53:55
"Some days I feel like giving up, other days I feel hopeful. I’m doing what I can, even if it’s not much.",1,2025-04-12 19:06:54
Lately I’ve been feeling lost. I don’t want to worry anyone. I'm not sure what to make of it.,1,2024-08-08 13:53:14
I can’t tell if I’m just tired or something more. I’m not sure if I need help or not.,0,2024-09-10 22:43:30
I've written my goodbye note. I've been having vivid thoughts about death. I'm just waiting for the right moment.,1,2025-03-25 08:51:02
My friend and I had an argument. I'm trying new hobbies to distract myself positively. I hope we can work things out.,0,2025-03-03 00:59:11
I'm worried about my upcoming exam. I'm considering talking to a therapist about it. I'm studying hard but still feel nervous.,0,2025-03-14 03:30:31
Everything is falling apart and I can't handle it anymore. I've lost my job and have no purpose anymore. I just want to disappear.,1,2024-12-29 18:41:49
I'm worried about my upcoming exam. I'm trying new hobbies to distract myself positively. I'm studying hard but still feel nervous.,0,2025-03-19 23:22:07
I'm worried about my upcoming exam. I'm trying to be kinder to myself during this time. I'm studying hard but still feel nervous.,0,2025-06-18 09:49:46
I'm worried about my upcoming exam. I'm trying new hobbies to distract myself positively. I'm studying hard but still feel nervous.,0,2025-01-21 11:18:15
Everything is falling apart and I can't handle it anymore. I'm exhausted from pretending to be okay. I just want to disappear.,1,2025-02-18 03:39:36
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2025-06-07 01:07:44
I've been feeling a bit down lately. I'm considering talking to a therapist about it. But I'm trying to stay positive.,0,2025-06-06 05:12:32
I’ve been struggling to make sense of my feelings. Maybe I just need some rest.,1,2024-10-23 18:36:20
I’ve been struggling to make sense of my feelings. I don’t want to worry anyone.,1,2025-06-03 17:45:12
My friend and I had an argument. I've been more open with my family about my feelings. I hope we can work things out.,0,2025-05-31 06:30:05
Work has been stressful this week. I'm practicing self-care when I can. I need to find better coping mechanisms.,0,2024-08-26 11:06:14
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,1,2024-10-31 07:15:45
I've been feeling unmotivated lately. I'm learning to set better boundaries. Looking for ways to get my energy back.,0,2024-08-19 15:18:34
Sometimes I feel like no one understands me. I'm practicing self-care when I can. But I know that's not really true.,0,2024-08-27 15:02:01
I've been cutting myself again. No one understands what I'm going through. The physical pain distracts from the emotional torture.,1,2025-04-21 22:52:48
I'm feeling a bit overwhelmed with responsibilities. I'm trying to be kinder to myself during this time. Need to prioritize better.,0,2025-05-31 10:34:07
Sometimes I feel like no one understands me. I know I need to improve my sleep habits. But I know that's not really true.,0,2025-02-24 22:40:34
I feel like I’m on autopilot. It’s hard to focus on anything.,0,2025-07-27 09:50:15
I've been cutting myself again. I feel like I'm drowning and can't breathe. The physical pain distracts from the emotional torture.,1,2025-07-19 21:19:27
I'm a burden to everyone around me. No one understands what I'm going through. They'd be better off without me.,1,2025-02-20 01:21:53
I feel completely hopeless. I feel like I'm drowning and can't breathe. I just want the pain to stop.,1,2025-06-24 18:48:23
I don’t know if this is normal or not. I don’t want to worry anyone.,1,2024-12-16 21:47:36
I've been feeling a bit down lately. I'm trying new hobbies to distract myself positively. But I'm trying to stay positive.,0,2025-01-07 10:15:01
I don’t know if this is normal or not. I wish I knew what to do.,1,2024-08-10 07:24:42
"I’ve been struggling to make sense of my feelings. I hope it gets better, but I’m not sure.",1,2025-06-20 20:32:11
I've written my goodbye note. I've never felt this empty and hollow before. I'm just waiting for the right moment.,1,2025-04-02 16:45:58
I had trouble sleeping last night. I'm trying to be kinder to myself during this time. Going to try meditation tonight.,0,2024-10-02 23:25:28
I've been feeling unmotivated lately. I know this is temporary and will pass. Looking for ways to get my energy back.,0,2024-10-04 22:20:13
I've written my goodbye note. I feel like I'm drowning and can't breathe. I'm just waiting for the right moment.,1,2024-12-04 20:00:27
I had trouble sleeping last night. I'm trying to be kinder to myself during this time. Going to try meditation tonight.,0,2025-04-29 06:25:06
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I'm exhausted from pretending to be okay.,1,2025-01-25 18:18:25
I'm a burden to everyone around me. I'm completely alone in this world. They'd be better off without me.,1,2025-04-26 18:36:40
"Lately I’ve been feeling lost. I’m doing what I can, even if it’s not much. I'm not sure what to make of it.",0,2025-04-24 22:19:10
I’ve been isolating myself lately. I don’t want to worry anyone. It’s just easier.,1,2025-03-02 05:41:32
My friend and I had an argument. I know I need to improve my sleep habits. I hope we can work things out.,0,2025-02-22 04:53:00
Lately I’ve been feeling lost. I haven’t talked to anyone about it yet. I'm not sure what to make of it.,0,2025-02-16 20:52:36
I've been feeling a bit down lately. I'm working on challenging negative thoughts. But I'm trying to stay positive.,0,2025-07-29 12:28:41
My friend and I had an argument. I'm practicing self-care when I can. I hope we can work things out.,0,2025-04-19 05:56:14
I've been feeling unmotivated lately. I've been more open with my family about my feelings. Looking for ways to get my energy back.,0,2025-02-11 09:18:17
I'm feeling a bit overwhelmed with responsibilities. I'm trying new hobbies to distract myself positively. Need to prioritize better.,0,2025-05-09 16:38:41
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2025-07-01 11:26:40
The voices won't stop telling me to hurt myself. I feel like I'm drowning and can't breathe. I'm afraid I might listen to them.,1,2024-09-12 07:14:58
I've been thinking about ending it all. My family would be better off without me. No one would miss me anyway.,1,2024-10-26 22:50:16
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2025-04-21 05:54:46
I've been feeling a bit down lately. I'm trying new hobbies to distract myself positively. But I'm trying to stay positive.,0,2024-12-17 01:52:49
"I'm a burden to everyone around me. I can't sleep, I can't eat, I can't function. They'd be better off without me.",1,2024-09-09 10:22:46
Work has been stressful this week. I'm trying new hobbies to distract myself positively. I need to find better coping mechanisms.,0,2024-08-06 12:52:11
The voices won't stop telling me to hurt myself. The darkness is consuming me completely. I'm afraid I might listen to them.,1,2025-04-22 14:49:36
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2024-09-19 17:44:54
I've been thinking about ending it all. I don't see any future for myself. No one would miss me anyway.,1,2025-01-22 22:03:14
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2024-08-16 03:47:31
My friend and I had an argument. I'm considering talking to a therapist about it. I hope we can work things out.,0,2025-03-29 00:59:23
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2024-09-21 10:10:50
I'm a burden to everyone around me. I've been feeling this way for months now. They'd be better off without me.,1,2025-05-15 22:28:13
I feel completely hopeless. My family would be better off without me. I just want the pain to stop.,1,2024-09-14 15:34:53
Work has been stressful this week. I've been exercising more to help with my mood. I need to find better coping mechanisms.,0,2025-04-01 22:53:54
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2025-07-16 09:49:24
I can’t tell if I’m just tired or something more. But I’m still trying to keep it together.,1,2025-01-23 04:41:56
I'm feeling a bit overwhelmed with responsibilities. I'm trying to be kinder to myself during this time. Need to prioritize better.,0,2025-05-30 21:54:09
Sometimes I feel like no one understands me. I know this is temporary and will pass. But I know that's not really true.,0,2024-10-06 15:57:18
I had trouble sleeping last night. I know this is temporary and will pass. Going to try meditation tonight.,0,2024-09-16 13:43:22
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",0,2024-08-17 02:34:05
I've been feeling unmotivated lately. I'm trying to be kinder to myself during this time. Looking for ways to get my energy back.,0,2024-09-29 04:15:12
I've been feeling unmotivated lately. I've been journaling to process my feelings. Looking for ways to get my energy back.,0,2025-05-21 18:10:06
Everything is falling apart and I can't handle it anymore. I feel like I'm drowning and can't breathe. I just want to disappear.,1,2025-01-22 11:11:29
I'm a burden to everyone around me. No one understands what I'm going through. They'd be better off without me.,1,2024-09-15 08:36:35
"I can’t tell if I’m just tired or something more. I hope it gets better, but I’m not sure.",0,2025-01-21 07:23:10
I'm feeling a bit overwhelmed with responsibilities. I'm trying new hobbies to distract myself positively. Need to prioritize better.,0,2024-09-29 17:20:41
I've been feeling a bit down lately. I'm focusing on small victories each day. But I'm trying to stay positive.,0,2024-09-15 01:54:19
I've been cutting myself again. I've tried medication but nothing helps. The physical pain distracts from the emotional torture.,1,2024-12-12 11:58:24
Work has been stressful this week. I'm working on challenging negative thoughts. I need to find better coping mechanisms.,0,2024-12-13 15:52:27
I'm feeling a bit overwhelmed with responsibilities. I know this is temporary and will pass. Need to prioritize better.,0,2025-03-13 03:56:38
My mood has been up and down. I'm practicing self-care when I can. I'm trying to identify my triggers.,0,2025-06-13 00:11:56
My friend and I had an argument. I've been exercising more to help with my mood. I hope we can work things out.,0,2024-08-13 01:01:53
I've been feeling a bit down lately. I'm trying to maintain a routine to stay grounded. But I'm trying to stay positive.,0,2025-05-18 14:16:54
Everything is falling apart and I can't handle it anymore. I don't see any future for myself. I just want to disappear.,1,2025-01-14 18:49:15
I hate myself so much. I've been stockpiling pills just in case. I don't deserve to live.,1,2025-06-19 06:39:18
My mood has been up and down. I'm trying to maintain a routine to stay grounded. I'm trying to identify my triggers.,0,2025-05-18 08:03:07
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-04-11 17:44:54
I've written my goodbye note. I'm exhausted from pretending to be okay. I'm just waiting for the right moment.,1,2025-04-16 22:57:49
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2024-10-18 06:50:29
I don’t know if this is normal or not. Maybe I just need some rest.,0,2025-04-13 21:57:41
I’ve been isolating myself lately. I wish I knew what to do. It’s just easier.,0,2025-05-09 01:13:13
"Sometimes things feel okay, sometimes they don’t. I’m not sure if I need help or not.",1,2025-03-23 17:36:07
I had trouble sleeping last night. I've been more open with my family about my feelings. Going to try meditation tonight.,0,2024-12-21 18:59:57
"I don’t know if this is normal or not. I’m doing what I can, even if it’s not much.",1,2024-11-06 05:52:33
"Some days I feel like giving up, other days I feel hopeful. I’m not sure if I need help or not.",0,2024-10-26 20:35:59
"Sometimes things feel okay, sometimes they don’t. I wish I knew what to do.",0,2025-07-17 21:23:41
I've been feeling a bit down lately. I've been more open with my family about my feelings. But I'm trying to stay positive.,0,2024-10-21 19:29:54
"Some days I feel like giving up, other days I feel hopeful. I feel like I’m stuck in a loop.",0,2025-02-15 22:36:53
I've been feeling a bit down lately. I'm trying to maintain a routine to stay grounded. But I'm trying to stay positive.,0,2025-06-17 01:17:49
I've been cutting myself again. I've been stockpiling pills just in case. The physical pain distracts from the emotional torture.,1,2024-09-18 08:42:27
"Sometimes things feel okay, sometimes they don’t. I’m doing what I can, even if it’s not much.",0,2025-07-05 18:02:56
I don’t know if this is normal or not. I wish I knew what to do.,1,2024-11-13 19:05:45
The voices won't stop telling me to hurt myself. I've tried medication but nothing helps. I'm afraid I might listen to them.,1,2024-10-02 05:56:58
I've been thinking about ending it all. I've never felt this empty and hollow before. No one would miss me anyway.,1,2025-05-05 14:12:30
Work has been stressful this week. I'm trying to maintain a routine to stay grounded. I need to find better coping mechanisms.,0,2024-11-05 16:11:01
I hate myself so much. No one understands what I'm going through. I don't deserve to live.,1,2025-05-24 20:11:41
Work has been stressful this week. I'm learning to set better boundaries. I need to find better coping mechanisms.,0,2024-10-05 11:36:00
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2025-04-30 02:26:24
I've been cutting myself again. I've tried medication but nothing helps. The physical pain distracts from the emotional torture.,1,2025-04-18 11:01:19
I had an anxiety attack yesterday. I'm trying new hobbies to distract myself positively. Breathing exercises helped me through it.,0,2025-02-28 20:40:53
I've written my goodbye note. My family would be better off without me. I'm just waiting for the right moment.,1,2024-12-08 01:57:53
I hate myself so much. The darkness is consuming me completely. I don't deserve to live.,1,2025-07-19 21:23:53
I had trouble sleeping last night. I'm learning to set better boundaries. Going to try meditation tonight.,0,2024-11-24 00:59:29
Sometimes I feel like no one understands me. I'm practicing self-care when I can. But I know that's not really true.,0,2025-01-18 05:50:23
I've been thinking about ending it all. I've been having vivid thoughts about death. No one would miss me anyway.,1,2025-03-16 03:20:16
I had an anxiety attack yesterday. I've been journaling to process my feelings. Breathing exercises helped me through it.,0,2025-04-23 03:45:24
I've been feeling unmotivated lately. I'm trying to maintain a routine to stay grounded. Looking for ways to get my energy back.,0,2025-01-11 10:42:17
I can’t tell if I’m just tired or something more. I feel like I’m stuck in a loop.,1,2024-10-04 09:51:16
My friend and I had an argument. I'm trying new hobbies to distract myself positively. I hope we can work things out.,0,2024-09-16 16:29:31
I've been feeling a bit down lately. My friends have been supportive. But I'm trying to stay positive.,0,2024-10-28 10:51:15
I had trouble sleeping last night. I know I need to improve my sleep habits. Going to try meditation tonight.,0,2025-05-08 07:37:36
My mood has been up and down. I'm trying to maintain a routine to stay grounded. I'm trying to identify my triggers.,0,2025-06-07 04:18:47
I feel completely hopeless. I've been having vivid thoughts about death. I just want the pain to stop.,1,2025-04-19 00:16:25
I feel completely hopeless. I've lost my job and have no purpose anymore. I just want the pain to stop.,1,2025-05-31 03:46:38
I'm feeling a bit overwhelmed with responsibilities. I've been exercising more to help with my mood. Need to prioritize better.,0,2025-05-13 13:15:08
I'm worried about my upcoming exam. I've been journaling to process my feelings. I'm studying hard but still feel nervous.,0,2025-05-06 13:03:38
Work has been stressful this week. I'm trying to be kinder to myself during this time. I need to find better coping mechanisms.,0,2025-03-01 07:34:49
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. The darkness is consuming me completely.,1,2024-12-27 07:28:11
My mood has been up and down. I'm trying to be kinder to myself during this time. I'm trying to identify my triggers.,0,2025-01-21 02:39:48
I've been planning how to kill myself. No one understands what I'm going through. I don't see any other way out.,1,2025-02-01 08:55:33
My friend and I had an argument. I'm focusing on small victories each day. I hope we can work things out.,0,2025-07-11 02:30:46
My friend and I had an argument. I'm practicing self-care when I can. I hope we can work things out.,0,2024-10-06 16:59:03
I'm worried about my upcoming exam. I'm focusing on small victories each day. I'm studying hard but still feel nervous.,0,2025-03-11 18:07:50
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2024-08-19 09:03:08
I feel like I’m on autopilot. But I’m still trying to keep it together.,1,2025-07-26 08:59:38
"Lately I’ve been feeling lost. I hope it gets better, but I’m not sure. I'm not sure what to make of it.",0,2025-03-23 00:22:24
I'm a burden to everyone around me. I feel like I'm drowning and can't breathe. They'd be better off without me.,1,2024-09-24 18:35:29
I've been feeling unmotivated lately. I'm focusing on small victories each day. Looking for ways to get my energy back.,0,2024-11-17 18:20:05
I had trouble sleeping last night. My friends have been supportive. Going to try meditation tonight.,0,2025-07-10 00:56:50
