text,label,timestamp,cleaned_text
I've been thinking about ending it all. I've tried medication but nothing helps. No one would miss me anyway.,1,2024-09-06 15:31:23,ive thinking ending ive tried medication nothing help one would miss anyway
I feel like I’m on autopilot. I feel like I’m stuck in a loop.,0,2025-01-24 12:19:45,feel like im autopilot feel like im stuck loop
I've been cutting myself again. My depression has never been this bad before. The physical pain distracts from the emotional torture.,1,2024-12-15 20:52:41,ive cutting depression never bad physical pain distracts emotional torture
I'm feeling a bit overwhelmed with responsibilities. I'm learning to set better boundaries. Need to prioritize better.,0,2024-09-16 12:17:11,im feeling bit overwhelmed responsibility im learning set better boundary need prioritize better
I had trouble sleeping last night. I'm focusing on small victories each day. Going to try meditation tonight.,0,2024-12-07 21:58:29,trouble sleeping last night im focusing small victory day going try meditation tonight
Lately I’ve been feeling lost. It’s hard to focus on anything. I'm not sure what to make of it.,0,2024-11-02 07:06:06,lately ive feeling lost hard focus anything im sure make
Lately I’ve been feeling lost. I don’t want to worry anyone. I'm not sure what to make of it.,0,2024-11-10 10:16:01,lately ive feeling lost dont want worry anyone im sure make
There’s a heaviness I can’t explain. I don’t want to worry anyone.,0,2024-09-02 14:57:53,there heaviness cant explain dont want worry anyone
I hate myself so much. I feel like I'm drowning and can't breathe. I don't deserve to live.,1,2025-01-30 23:06:18,hate much feel like im drowning cant breathe dont deserve live
"Some days I feel like giving up, other days I feel hopeful. I don’t want to worry anyone.",0,2025-07-12 10:45:02,day feel like giving day feel hopeful dont want worry anyone
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-02-28 10:02:45,everything falling apart cant handle anymore family would better without want disappear
I'm worried about my upcoming exam. I've been exercising more to help with my mood. I'm studying hard but still feel nervous.,0,2024-10-19 06:00:13,im worried upcoming exam ive exercising help mood im studying hard still feel nervous
I've been feeling a bit down lately. I'm trying to be kinder to myself during this time. But I'm trying to stay positive.,0,2024-08-07 14:06:01,ive feeling bit lately im trying kinder time im trying stay positive
I've written my goodbye note. My depression has never been this bad before. I'm just waiting for the right moment.,1,2025-04-21 17:05:54,ive written goodbye note depression never bad im waiting right moment
I can’t tell if I’m just tired or something more. I’m not sure if I need help or not.,0,2024-11-07 03:11:59,cant tell im tired something im sure need help
I had an anxiety attack yesterday. I'm trying to maintain a routine to stay grounded. Breathing exercises helped me through it.,0,2025-04-18 01:29:48,anxiety attack yesterday im trying maintain routine stay grounded breathing exercise helped
I'm feeling a bit overwhelmed with responsibilities. I'm considering talking to a therapist about it. Need to prioritize better.,0,2024-12-22 02:50:22,im feeling bit overwhelmed responsibility im considering talking therapist need prioritize better
I've written my goodbye note. I don't see any future for myself. I'm just waiting for the right moment.,1,2024-12-11 21:39:18,ive written goodbye note dont see future im waiting right moment
I keep overthinking everything. Maybe I just need some rest. It’s exhausting.,0,2025-01-01 15:08:25,keep overthinking everything maybe need rest exhausting
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-01-30 20:23:46,im worried upcoming exam im trying maintain routine stay grounded im studying hard still feel nervous
I've been feeling unmotivated lately. I'm learning to set better boundaries. Looking for ways to get my energy back.,0,2024-11-23 17:11:31,ive feeling unmotivated lately im learning set better boundary looking way get energy back
Sometimes I feel like no one understands me. I've been more open with my family about my feelings. But I know that's not really true.,0,2025-03-05 11:03:30,sometimes feel like one understands ive open family feeling know thats really true
Work has been stressful this week. I'm working on challenging negative thoughts. I need to find better coping mechanisms.,0,2025-04-22 11:36:32,work stressful week im working challenging negative thought need find better coping mechanism
I've been thinking about ending it all. My family would be better off without me. No one would miss me anyway.,1,2025-02-18 10:21:25,ive thinking ending family would better without one would miss anyway
"I've written my goodbye note. I can't sleep, I can't eat, I can't function. I'm just waiting for the right moment.",1,2025-04-13 13:11:25,ive written goodbye note cant sleep cant eat cant function im waiting right moment
I had an anxiety attack yesterday. I've been exercising more to help with my mood. Breathing exercises helped me through it.,0,2024-11-15 00:02:59,anxiety attack yesterday ive exercising help mood breathing exercise helped
Lately I’ve been feeling lost. I haven’t talked to anyone about it yet. I'm not sure what to make of it.,1,2024-08-14 03:37:19,lately ive feeling lost havent talked anyone yet im sure make
I've been feeling unmotivated lately. I've been journaling to process my feelings. Looking for ways to get my energy back.,0,2024-10-07 06:25:57,ive feeling unmotivated lately ive journaling process feeling looking way get energy back
I'm worried about my upcoming exam. I know I need to improve my sleep habits. I'm studying hard but still feel nervous.,0,2025-03-21 23:47:55,im worried upcoming exam know need improve sleep habit im studying hard still feel nervous
"I've been cutting myself again. I can't sleep, I can't eat, I can't function. The physical pain distracts from the emotional torture.",1,2025-07-16 19:18:20,ive cutting cant sleep cant eat cant function physical pain distracts emotional torture
My mood has been up and down. I'm considering talking to a therapist about it. I'm trying to identify my triggers.,0,2025-01-14 20:13:44,mood im considering talking therapist im trying identify trigger
Work has been stressful this week. I've been more open with my family about my feelings. I need to find better coping mechanisms.,0,2024-10-02 11:28:20,work stressful week ive open family feeling need find better coping mechanism
I hate myself so much. I'm exhausted from pretending to be okay. I don't deserve to live.,1,2024-08-27 02:10:38,hate much im exhausted pretending okay dont deserve live
Work has been stressful this week. I'm focusing on small victories each day. I need to find better coping mechanisms.,0,2024-11-11 09:37:00,work stressful week im focusing small victory day need find better coping mechanism
I feel completely hopeless. I've been having vivid thoughts about death. I just want the pain to stop.,1,2024-10-01 00:37:56,feel completely hopeless ive vivid thought death want pain stop
I've written my goodbye note. I've been having vivid thoughts about death. I'm just waiting for the right moment.,1,2025-02-19 14:19:29,ive written goodbye note ive vivid thought death im waiting right moment
I've been thinking about ending it all. I've lost my job and have no purpose anymore. No one would miss me anyway.,1,2025-07-14 12:18:03,ive thinking ending ive lost job purpose anymore one would miss anyway
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,0,2025-06-18 20:02:59,dont know normal havent talked anyone yet
I feel completely hopeless. I'm completely alone in this world. I just want the pain to stop.,1,2024-08-11 03:01:55,feel completely hopeless im completely alone world want pain stop
My mood has been up and down. I've been reading self-help books that give me perspective. I'm trying to identify my triggers.,0,2024-09-12 12:39:57,mood ive reading selfhelp book give perspective im trying identify trigger
I had an anxiety attack yesterday. I've been journaling to process my feelings. Breathing exercises helped me through it.,0,2025-03-06 14:56:31,anxiety attack yesterday ive journaling process feeling breathing exercise helped
"I’ve been struggling to make sense of my feelings. I’m doing what I can, even if it’s not much.",0,2025-01-25 11:08:17,ive struggling make sense feeling im even much
I'm a burden to everyone around me. I've tried medication but nothing helps. They'd be better off without me.,1,2024-12-14 12:50:51,im burden everyone around ive tried medication nothing help theyd better without
Lately I’ve been feeling lost. But I’m still trying to keep it together. I'm not sure what to make of it.,0,2024-10-13 08:05:09,lately ive feeling lost im still trying keep together im sure make
"Sometimes things feel okay, sometimes they don’t. Maybe I just need some rest.",1,2024-09-21 15:45:08,sometimes thing feel okay sometimes dont maybe need rest
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2024-12-21 04:43:58,everything falling apart cant handle anymore family would better without want disappear
I had an anxiety attack yesterday. I know this is temporary and will pass. Breathing exercises helped me through it.,0,2024-12-05 10:59:28,anxiety attack yesterday know temporary pas breathing exercise helped
My mood has been up and down. I know I need to improve my sleep habits. I'm trying to identify my triggers.,0,2024-11-19 23:33:33,mood know need improve sleep habit im trying identify trigger
Lately I’ve been feeling lost. I feel like I’m stuck in a loop. I'm not sure what to make of it.,1,2025-04-17 22:50:23,lately ive feeling lost feel like im stuck loop im sure make
I had trouble sleeping last night. I've been exercising more to help with my mood. Going to try meditation tonight.,0,2025-05-10 11:22:05,trouble sleeping last night ive exercising help mood going try meditation tonight
There’s a heaviness I can’t explain. Maybe I just need some rest.,1,2025-07-10 10:09:20,there heaviness cant explain maybe need rest
There’s a heaviness I can’t explain. But I’m still trying to keep it together.,1,2024-09-09 21:05:05,there heaviness cant explain im still trying keep together
Sometimes I feel like no one understands me. I'm working on challenging negative thoughts. But I know that's not really true.,0,2024-11-17 12:15:06,sometimes feel like one understands im working challenging negative thought know thats really true
I don’t know if this is normal or not. It’s hard to focus on anything.,1,2024-08-07 06:02:00,dont know normal hard focus anything
Work has been stressful this week. I know this is temporary and will pass. I need to find better coping mechanisms.,0,2024-08-05 07:22:39,work stressful week know temporary pas need find better coping mechanism
I've written my goodbye note. I'm completely alone in this world. I'm just waiting for the right moment.,1,2025-04-17 10:54:49,ive written goodbye note im completely alone world im waiting right moment
There’s a heaviness I can’t explain. I wish I knew what to do.,1,2025-05-20 11:30:08,there heaviness cant explain wish knew
Work has been stressful this week. I know I need to improve my sleep habits. I need to find better coping mechanisms.,0,2025-02-10 15:04:45,work stressful week know need improve sleep habit need find better coping mechanism
"Some days I feel like giving up, other days I feel hopeful. Maybe I just need some rest.",0,2024-08-11 15:04:02,day feel like giving day feel hopeful maybe need rest
I've been planning how to kill myself. The darkness is consuming me completely. I don't see any other way out.,1,2024-10-26 19:31:25,ive planning kill darkness consuming completely dont see way
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,1,2025-06-16 18:05:01,dont know normal havent talked anyone yet
I've been planning how to kill myself. I've been feeling this way for months now. I don't see any other way out.,1,2025-01-18 19:57:06,ive planning kill ive feeling way month dont see way
My mood has been up and down. I'm learning to set better boundaries. I'm trying to identify my triggers.,0,2025-07-16 03:57:09,mood im learning set better boundary im trying identify trigger
"I feel like I’m on autopilot. I’m doing what I can, even if it’s not much.",1,2024-10-09 07:43:37,feel like im autopilot im even much
I'm feeling a bit overwhelmed with responsibilities. I'm considering talking to a therapist about it. Need to prioritize better.,0,2025-02-08 03:30:51,im feeling bit overwhelmed responsibility im considering talking therapist need prioritize better
I hate myself so much. My family would be better off without me. I don't deserve to live.,1,2025-05-08 08:43:55,hate much family would better without dont deserve live
My friend and I had an argument. I'm trying to be kinder to myself during this time. I hope we can work things out.,0,2024-09-05 08:17:21,friend argument im trying kinder time hope work thing
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2025-03-09 04:46:34,trouble sleeping last night ive reading selfhelp book give perspective going try meditation tonight
I keep overthinking everything. It’s hard to focus on anything. It’s exhausting.,1,2024-08-30 03:13:17,keep overthinking everything hard focus anything exhausting
Work has been stressful this week. I'm trying new hobbies to distract myself positively. I need to find better coping mechanisms.,0,2024-11-20 04:47:40,work stressful week im trying new hobby distract positively need find better coping mechanism
I'm worried about my upcoming exam. My friends have been supportive. I'm studying hard but still feel nervous.,0,2025-01-31 16:09:23,im worried upcoming exam friend supportive im studying hard still feel nervous
I can’t tell if I’m just tired or something more. Maybe I just need some rest.,1,2025-04-12 00:22:49,cant tell im tired something maybe need rest
"Sometimes things feel okay, sometimes they don’t. I don’t want to worry anyone.",1,2024-09-11 16:28:04,sometimes thing feel okay sometimes dont dont want worry anyone
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-02-17 16:17:14,im worried upcoming exam im trying maintain routine stay grounded im studying hard still feel nervous
"I can’t tell if I’m just tired or something more. I’m doing what I can, even if it’s not much.",1,2025-05-13 02:43:51,cant tell im tired something im even much
I had an anxiety attack yesterday. I've been exercising more to help with my mood. Breathing exercises helped me through it.,0,2024-11-29 13:17:00,anxiety attack yesterday ive exercising help mood breathing exercise helped
Everything is falling apart and I can't handle it anymore. My depression has never been this bad before. I just want to disappear.,1,2024-08-09 09:24:41,everything falling apart cant handle anymore depression never bad want disappear
I'm feeling a bit overwhelmed with responsibilities. I'm focusing on small victories each day. Need to prioritize better.,0,2024-09-20 14:29:05,im feeling bit overwhelmed responsibility im focusing small victory day need prioritize better
I'm feeling a bit overwhelmed with responsibilities. I'm considering talking to a therapist about it. Need to prioritize better.,0,2024-12-17 21:45:44,im feeling bit overwhelmed responsibility im considering talking therapist need prioritize better
"I can’t tell if I’m just tired or something more. I hope it gets better, but I’m not sure.",1,2024-09-16 14:36:31,cant tell im tired something hope get better im sure
I feel completely hopeless. I've never felt this empty and hollow before. I just want the pain to stop.,1,2025-06-25 08:47:18,feel completely hopeless ive never felt empty hollow want pain stop
I've been feeling a bit down lately. I'm trying to maintain a routine to stay grounded. But I'm trying to stay positive.,0,2024-08-24 19:17:23,ive feeling bit lately im trying maintain routine stay grounded im trying stay positive
I hate myself so much. I've been stockpiling pills just in case. I don't deserve to live.,1,2025-06-13 08:21:42,hate much ive stockpiling pill case dont deserve live
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2025-07-31 20:15:15,feel like im autopilot dont want worry anyone
My mood has been up and down. I'm practicing self-care when I can. I'm trying to identify my triggers.,0,2025-07-17 02:39:17,mood im practicing selfcare im trying identify trigger
The voices won't stop telling me to hurt myself. The darkness is consuming me completely. I'm afraid I might listen to them.,1,2025-02-13 04:46:55,voice wont stop telling hurt darkness consuming completely im afraid might listen
I've written my goodbye note. I've never felt this empty and hollow before. I'm just waiting for the right moment.,1,2025-07-19 01:38:55,ive written goodbye note ive never felt empty hollow im waiting right moment
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2025-02-07 00:11:12,work stressful week im considering talking therapist need find better coping mechanism
I don’t know if this is normal or not. But I’m still trying to keep it together.,0,2025-04-21 09:03:45,dont know normal im still trying keep together
"I've been thinking about ending it all. I can't sleep, I can't eat, I can't function. No one would miss me anyway.",1,2025-07-06 14:27:15,ive thinking ending cant sleep cant eat cant function one would miss anyway
"Some days I feel like giving up, other days I feel hopeful. I feel like I’m stuck in a loop.",0,2025-06-16 22:33:10,day feel like giving day feel hopeful feel like im stuck loop
"Sometimes things feel okay, sometimes they don’t. I hope it gets better, but I’m not sure.",1,2024-08-19 03:45:13,sometimes thing feel okay sometimes dont hope get better im sure
I've been cutting myself again. I don't see any future for myself. The physical pain distracts from the emotional torture.,1,2025-06-04 16:33:28,ive cutting dont see future physical pain distracts emotional torture
I'm worried about my upcoming exam. I'm working on challenging negative thoughts. I'm studying hard but still feel nervous.,0,2025-05-15 00:36:26,im worried upcoming exam im working challenging negative thought im studying hard still feel nervous
"Sometimes things feel okay, sometimes they don’t. I haven’t talked to anyone about it yet.",0,2025-04-21 02:56:51,sometimes thing feel okay sometimes dont havent talked anyone yet
"I keep overthinking everything. I hope it gets better, but I’m not sure. It’s exhausting.",1,2024-09-19 14:59:23,keep overthinking everything hope get better im sure exhausting
I feel like I’m on autopilot. Maybe I just need some rest.,1,2025-07-04 01:56:02,feel like im autopilot maybe need rest
Everything is falling apart and I can't handle it anymore. I've been having vivid thoughts about death. I just want to disappear.,1,2024-12-06 03:15:34,everything falling apart cant handle anymore ive vivid thought death want disappear
I'm worried about my upcoming exam. I'm focusing on small victories each day. I'm studying hard but still feel nervous.,0,2024-11-26 04:46:35,im worried upcoming exam im focusing small victory day im studying hard still feel nervous
My mood has been up and down. I've been more open with my family about my feelings. I'm trying to identify my triggers.,0,2024-12-20 03:45:31,mood ive open family feeling im trying identify trigger
I feel completely hopeless. The darkness is consuming me completely. I just want the pain to stop.,1,2024-10-07 14:45:20,feel completely hopeless darkness consuming completely want pain stop
I've been thinking about ending it all. I don't see any future for myself. No one would miss me anyway.,1,2025-06-30 03:19:36,ive thinking ending dont see future one would miss anyway
I feel completely hopeless. I've been feeling this way for months now. I just want the pain to stop.,1,2024-08-13 09:09:52,feel completely hopeless ive feeling way month want pain stop
I don’t know if this is normal or not. It’s hard to focus on anything.,0,2025-03-02 14:37:16,dont know normal hard focus anything
"Sometimes things feel okay, sometimes they don’t. I don’t want to worry anyone.",1,2025-07-22 03:56:45,sometimes thing feel okay sometimes dont dont want worry anyone
I've been planning how to kill myself. I've tried medication but nothing helps. I don't see any other way out.,1,2025-07-03 00:49:11,ive planning kill ive tried medication nothing help dont see way
There’s a heaviness I can’t explain. I feel like I’m stuck in a loop.,1,2024-11-02 19:19:04,there heaviness cant explain feel like im stuck loop
Everything is falling apart and I can't handle it anymore. I've been stockpiling pills just in case. I just want to disappear.,1,2024-11-14 00:27:31,everything falling apart cant handle anymore ive stockpiling pill case want disappear
I’ve been struggling to make sense of my feelings. I haven’t talked to anyone about it yet.,1,2025-04-17 21:20:13,ive struggling make sense feeling havent talked anyone yet
I'm worried about my upcoming exam. I know I need to improve my sleep habits. I'm studying hard but still feel nervous.,0,2024-10-03 05:43:03,im worried upcoming exam know need improve sleep habit im studying hard still feel nervous
I've been cutting myself again. My depression has never been this bad before. The physical pain distracts from the emotional torture.,1,2025-06-18 05:48:32,ive cutting depression never bad physical pain distracts emotional torture
"I’ve been isolating myself lately. I hope it gets better, but I’m not sure. It’s just easier.",1,2024-09-12 00:13:19,ive isolating lately hope get better im sure easier
I’ve been struggling to make sense of my feelings. I feel like I’m stuck in a loop.,1,2025-06-27 03:50:46,ive struggling make sense feeling feel like im stuck loop
"There’s a heaviness I can’t explain. I hope it gets better, but I’m not sure.",0,2025-04-01 15:16:47,there heaviness cant explain hope get better im sure
Work has been stressful this week. I know I need to improve my sleep habits. I need to find better coping mechanisms.,0,2024-09-04 07:17:33,work stressful week know need improve sleep habit need find better coping mechanism
I've been thinking about ending it all. I've been feeling this way for months now. No one would miss me anyway.,1,2025-02-15 03:10:04,ive thinking ending ive feeling way month one would miss anyway
I keep overthinking everything. But I’m still trying to keep it together. It’s exhausting.,0,2024-11-10 08:27:57,keep overthinking everything im still trying keep together exhausting
I can’t tell if I’m just tired or something more. I feel like I’m stuck in a loop.,0,2025-06-13 15:52:59,cant tell im tired something feel like im stuck loop
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2024-11-16 23:08:35,sometimes feel like one understands ive journaling process feeling know thats really true
I've been planning how to kill myself. I've been stockpiling pills just in case. I don't see any other way out.,1,2025-01-22 20:25:51,ive planning kill ive stockpiling pill case dont see way
I've been cutting myself again. I've tried medication but nothing helps. The physical pain distracts from the emotional torture.,1,2025-06-03 15:49:00,ive cutting ive tried medication nothing help physical pain distracts emotional torture
"Sometimes things feel okay, sometimes they don’t. I haven’t talked to anyone about it yet.",1,2025-04-19 17:26:50,sometimes thing feel okay sometimes dont havent talked anyone yet
"I'm a burden to everyone around me. I can't sleep, I can't eat, I can't function. They'd be better off without me.",1,2025-04-04 03:28:11,im burden everyone around cant sleep cant eat cant function theyd better without
I feel completely hopeless. I'm exhausted from pretending to be okay. I just want the pain to stop.,1,2025-06-02 04:15:02,feel completely hopeless im exhausted pretending okay want pain stop
I'm worried about my upcoming exam. I've been exercising more to help with my mood. I'm studying hard but still feel nervous.,0,2025-05-05 15:38:04,im worried upcoming exam ive exercising help mood im studying hard still feel nervous
Sometimes I feel like no one understands me. I know this is temporary and will pass. But I know that's not really true.,0,2025-06-09 09:48:05,sometimes feel like one understands know temporary pas know thats really true
I've been feeling a bit down lately. I've been reading self-help books that give me perspective. But I'm trying to stay positive.,0,2025-05-25 18:00:27,ive feeling bit lately ive reading selfhelp book give perspective im trying stay positive
I've been cutting myself again. I've been stockpiling pills just in case. The physical pain distracts from the emotional torture.,1,2025-02-15 14:27:11,ive cutting ive stockpiling pill case physical pain distracts emotional torture
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",1,2025-04-23 18:38:08,sometimes thing feel okay sometimes dont hard focus anything
I hate myself so much. I don't see any future for myself. I don't deserve to live.,1,2024-09-18 23:25:15,hate much dont see future dont deserve live
I hate myself so much. I feel like I'm drowning and can't breathe. I don't deserve to live.,1,2024-09-19 23:49:05,hate much feel like im drowning cant breathe dont deserve live
I've been feeling a bit down lately. I know I need to improve my sleep habits. But I'm trying to stay positive.,0,2025-01-04 06:28:21,ive feeling bit lately know need improve sleep habit im trying stay positive
I keep overthinking everything. I’m not sure if I need help or not. It’s exhausting.,1,2024-09-12 14:09:05,keep overthinking everything im sure need help exhausting
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I feel like I'm drowning and can't breathe.,1,2024-11-08 23:41:10,cant take anymore everything feel pointless dont see reason continue feel like im drowning cant breathe
I've been feeling a bit down lately. I know I need to improve my sleep habits. But I'm trying to stay positive.,0,2025-05-30 20:00:25,ive feeling bit lately know need improve sleep habit im trying stay positive
There’s a heaviness I can’t explain. I’m not sure if I need help or not.,1,2024-12-31 11:52:16,there heaviness cant explain im sure need help
I've been planning how to kill myself. I'm completely alone in this world. I don't see any other way out.,1,2025-07-05 00:59:28,ive planning kill im completely alone world dont see way
"Some days I feel like giving up, other days I feel hopeful. I hope it gets better, but I’m not sure.",0,2025-01-31 08:12:59,day feel like giving day feel hopeful hope get better im sure
Work has been stressful this week. I'm trying to maintain a routine to stay grounded. I need to find better coping mechanisms.,0,2025-05-30 08:46:29,work stressful week im trying maintain routine stay grounded need find better coping mechanism
Lately I’ve been feeling lost. I wish I knew what to do. I'm not sure what to make of it.,0,2025-05-25 09:27:43,lately ive feeling lost wish knew im sure make
I've been feeling unmotivated lately. I know this is temporary and will pass. Looking for ways to get my energy back.,0,2024-09-15 06:35:04,ive feeling unmotivated lately know temporary pas looking way get energy back
The voices won't stop telling me to hurt myself. I've been stockpiling pills just in case. I'm afraid I might listen to them.,1,2024-09-23 22:33:38,voice wont stop telling hurt ive stockpiling pill case im afraid might listen
I feel completely hopeless. I've been stockpiling pills just in case. I just want the pain to stop.,1,2025-07-04 23:53:54,feel completely hopeless ive stockpiling pill case want pain stop
I feel completely hopeless. No one understands what I'm going through. I just want the pain to stop.,1,2025-07-18 00:57:55,feel completely hopeless one understands im going want pain stop
I've been planning how to kill myself. The darkness is consuming me completely. I don't see any other way out.,1,2024-09-22 10:31:36,ive planning kill darkness consuming completely dont see way
I had an anxiety attack yesterday. I've been more open with my family about my feelings. Breathing exercises helped me through it.,0,2025-05-12 08:26:47,anxiety attack yesterday ive open family feeling breathing exercise helped
The voices won't stop telling me to hurt myself. I've been feeling this way for months now. I'm afraid I might listen to them.,1,2025-03-31 06:03:03,voice wont stop telling hurt ive feeling way month im afraid might listen
I had an anxiety attack yesterday. I've been exercising more to help with my mood. Breathing exercises helped me through it.,0,2024-08-19 18:48:52,anxiety attack yesterday ive exercising help mood breathing exercise helped
I had an anxiety attack yesterday. My friends have been supportive. Breathing exercises helped me through it.,0,2024-10-24 20:49:08,anxiety attack yesterday friend supportive breathing exercise helped
I don’t know if this is normal or not. I feel like I’m stuck in a loop.,1,2025-07-22 10:03:55,dont know normal feel like im stuck loop
I'm worried about my upcoming exam. I've been reading self-help books that give me perspective. I'm studying hard but still feel nervous.,0,2025-06-19 04:20:41,im worried upcoming exam ive reading selfhelp book give perspective im studying hard still feel nervous
I've been feeling unmotivated lately. My friends have been supportive. Looking for ways to get my energy back.,0,2025-06-23 06:13:43,ive feeling unmotivated lately friend supportive looking way get energy back
Everything is falling apart and I can't handle it anymore. No one understands what I'm going through. I just want to disappear.,1,2025-02-13 19:04:25,everything falling apart cant handle anymore one understands im going want disappear
Lately I’ve been feeling lost. But I’m still trying to keep it together. I'm not sure what to make of it.,1,2024-08-14 04:22:13,lately ive feeling lost im still trying keep together im sure make
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2024-09-06 17:24:31,feel like im autopilot dont want worry anyone
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I feel like I'm drowning and can't breathe.,1,2025-02-13 02:19:53,cant take anymore everything feel pointless dont see reason continue feel like im drowning cant breathe
I feel completely hopeless. I've lost my job and have no purpose anymore. I just want the pain to stop.,1,2025-07-26 07:22:21,feel completely hopeless ive lost job purpose anymore want pain stop
I've been cutting myself again. The darkness is consuming me completely. The physical pain distracts from the emotional torture.,1,2025-05-19 12:23:52,ive cutting darkness consuming completely physical pain distracts emotional torture
I'm feeling a bit overwhelmed with responsibilities. I'm trying to maintain a routine to stay grounded. Need to prioritize better.,0,2025-07-25 20:39:21,im feeling bit overwhelmed responsibility im trying maintain routine stay grounded need prioritize better
The voices won't stop telling me to hurt myself. The darkness is consuming me completely. I'm afraid I might listen to them.,1,2024-09-17 01:56:13,voice wont stop telling hurt darkness consuming completely im afraid might listen
I'm feeling a bit overwhelmed with responsibilities. I'm trying to maintain a routine to stay grounded. Need to prioritize better.,0,2025-04-04 12:32:08,im feeling bit overwhelmed responsibility im trying maintain routine stay grounded need prioritize better
I'm worried about my upcoming exam. I'm practicing self-care when I can. I'm studying hard but still feel nervous.,0,2024-11-07 12:31:02,im worried upcoming exam im practicing selfcare im studying hard still feel nervous
Work has been stressful this week. I know this is temporary and will pass. I need to find better coping mechanisms.,0,2025-03-19 16:33:16,work stressful week know temporary pas need find better coping mechanism
I've been planning how to kill myself. I don't see any future for myself. I don't see any other way out.,1,2024-12-01 00:25:01,ive planning kill dont see future dont see way
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-06-08 23:20:24,im worried upcoming exam im trying maintain routine stay grounded im studying hard still feel nervous
I've been feeling unmotivated lately. I've been exercising more to help with my mood. Looking for ways to get my energy back.,0,2025-02-09 08:01:47,ive feeling unmotivated lately ive exercising help mood looking way get energy back
I'm feeling a bit overwhelmed with responsibilities. My friends have been supportive. Need to prioritize better.,0,2025-04-20 05:16:22,im feeling bit overwhelmed responsibility friend supportive need prioritize better
I've been feeling a bit down lately. I'm learning to set better boundaries. But I'm trying to stay positive.,0,2024-11-21 07:15:48,ive feeling bit lately im learning set better boundary im trying stay positive
"There’s a heaviness I can’t explain. I hope it gets better, but I’m not sure.",0,2025-01-27 05:07:39,there heaviness cant explain hope get better im sure
I've been planning how to kill myself. I've tried medication but nothing helps. I don't see any other way out.,1,2024-12-30 08:28:31,ive planning kill ive tried medication nothing help dont see way
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2024-08-24 23:09:04,friend argument know temporary pas hope work thing
I keep overthinking everything. But I’m still trying to keep it together. It’s exhausting.,1,2025-05-30 10:50:43,keep overthinking everything im still trying keep together exhausting
I'm feeling a bit overwhelmed with responsibilities. I'm trying to maintain a routine to stay grounded. Need to prioritize better.,0,2025-07-25 12:04:40,im feeling bit overwhelmed responsibility im trying maintain routine stay grounded need prioritize better
Everything is falling apart and I can't handle it anymore. My depression has never been this bad before. I just want to disappear.,1,2025-04-05 06:53:04,everything falling apart cant handle anymore depression never bad want disappear
There’s a heaviness I can’t explain. It’s hard to focus on anything.,1,2025-02-26 20:12:12,there heaviness cant explain hard focus anything
I've been thinking about ending it all. I'm exhausted from pretending to be okay. No one would miss me anyway.,1,2025-02-23 02:48:07,ive thinking ending im exhausted pretending okay one would miss anyway
I've been planning how to kill myself. No one understands what I'm going through. I don't see any other way out.,1,2025-07-06 11:38:58,ive planning kill one understands im going dont see way
"Some days I feel like giving up, other days I feel hopeful. I’m doing what I can, even if it’s not much.",0,2024-09-12 14:07:22,day feel like giving day feel hopeful im even much
I feel completely hopeless. I'm completely alone in this world. I just want the pain to stop.,1,2025-04-24 06:54:10,feel completely hopeless im completely alone world want pain stop
I had trouble sleeping last night. I've been journaling to process my feelings. Going to try meditation tonight.,0,2024-09-02 00:24:17,trouble sleeping last night ive journaling process feeling going try meditation tonight
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2025-06-22 00:09:40,sometimes feel like one understands ive journaling process feeling know thats really true
I’ve been isolating myself lately. I feel like I’m stuck in a loop. It’s just easier.,1,2025-04-20 22:54:48,ive isolating lately feel like im stuck loop easier
"I hate myself so much. I can't sleep, I can't eat, I can't function. I don't deserve to live.",1,2025-06-12 01:43:06,hate much cant sleep cant eat cant function dont deserve live
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2025-03-27 11:34:38,cant take anymore everything feel pointless dont see reason continue ive vivid thought death
I’ve been isolating myself lately. But I’m still trying to keep it together. It’s just easier.,0,2025-06-15 05:00:20,ive isolating lately im still trying keep together easier
